Diff_Out_Magnitude X,Diff_Out_Magnitude Y
89125093.81337471,-6.580507992756339
94406087.62859251,-7.389524600364165
100000000.0000002,-8.210554388475352
105925372.5177291,-9.042993538173441
112201845.4301965,-9.88617252944065
118850222.7437021,-10.7393660698804
125892541.1794169,-11.60180296575458
133352143.2163326,-12.47267556291835
141253754.4622757,-13.35114845889098
149623565.6094436,-14.23636627064818
158489319.2461116,-15.12746032842741
167880401.8122563,-16.02355424795424
177827941.0038926,-16.92376840776267
188364908.9489804,-17.82722342209526
199526231.4968883,-18.73304275203412
211348903.983665,-19.64035463784743
223872113.8568344,-20.54829356443176
237137370.566166,-21.4560014897636
251188643.1509585,-22.36262907389215
266072505.9798815,-23.26733714333439
281838293.1264459,-24.16929861249946
298538261.8917965,-25.06770105935838
316227766.0168386,-25.96175011618745
334965439.1578283,-26.85067378714103
354813389.2335762,-27.73372774237732
375837404.2884449,-28.61020156404683
398107170.5534981,-29.47942583450094
421696503.4285831,-30.34077986506784
446683592.1509641,-31.19369977001293
473151258.9614815,-32.03768650202456
501187233.6272734,-32.87231339141167
530884444.2309895,-33.69723268059734
562341325.1903503,-34.51218052756789
595662143.5290117,-35.31697997419229
630957344.4801946,-36.11154144228005
668343917.568616,-36.89586043228385
707945784.3841394,-37.67001225221967
749894209.3324574,-38.43414378831724
794328234.7242832,-39.18846253048709
841395141.6451969,-39.93322326822473
891250938.1337475,-40.66871305801966
944060876.2859254,-41.39523521411305
1000000000.000002,-42.11309317520338
1059253725.177291,-42.82257513885321
1122018454.301966,-43.52394032630137
1188502227.437021,-44.21740764235686
1258925411.79417,-44.90314733353892
1333521432.163327,-45.58127603436886
1412537544.622757,-46.25185534408291
1496235656.094437,-46.91489381570356
1584893192.461117,-47.57035199034181
1678804018.122564,-48.21814989540761
1778279410.038927,-48.85817626641102
1883649089.489805,-49.49029866257266
1995262314.968884,-50.11437363286811
2113489039.836652,-50.7302561488989
2238721138.568345,-51.33780764330736
2371373705.661661,-51.93690216006881
2511886431.509586,-52.52743031496355
2660725059.798816,-53.10930095941984
2818382931.26446,-53.68244061974424
2985382618.917966,-54.24679093220618
3162277660.168386,-54.80230440405649
3349654391.578284,-55.34893889881667
3548133892.335763,-55.88665127367634
3758374042.88445,-56.41539059388526
3981071705.534981,-56.93509132196834
4216965034.285832,-57.44566683724639
4466835921.509642,-57.94700359153492
4731512589.614816,-58.43895615639049
5011872336.272735,-58.92134337017106
5308844442.309896,-59.39394575161289
5623413251.903504,-59.85650431078056
5956621435.290119,-60.30872085671732
6309573444.801948,-60.75025987138825
6683439175.686162,-61.1807519884527
7079457843.841396,-61.59979907985335
7498942093.324576,-62.00698091047141
7943282347.242834,-62.40186326948905
8413951416.451971,-62.78400742640684
8912509381.337477,-63.15298069152451
9440608762.859257,-63.50836778877422
10000000000,-63.84978267872814
