"dB20(v(""/net6"" ?result ""ac"")) X","dB20(v(""/net6"" ?result ""ac"")) Y","phase(v(""/net6"" ?result ""ac"")) Y"
974989637.7,-6.723283293,16.82076245
977237221,-6.716622424,16.82346747
979489985.4,-6.709955178,16.82606634
981747943,-6.703281611,16.82855881
984011105.8,-6.696601777,16.83094459
986279485.6,-6.689915733,16.83322345
988553094.7,-6.683223534,16.83539511
990831944.9,-6.676525235,16.83745932
993116048.4,-6.669820892,16.83941583
995405417.4,-6.663110562,16.84126438
997700063.8,-6.656394302,16.84300472
1000000000,-6.649672167,16.84463659
1002305238,-6.642944215,16.84615975
1004615790,-6.636210503,16.84757396
1006931669,-6.629471088,16.84887895
1009252886,-6.622726027,16.8500745
1011579454,-6.615975379,16.85116036
1013911386,-6.6092192,16.85213629
1016248693,-6.60245755,16.85300205
1018591388,-6.595690487,16.8537574
1020939484,-6.588918068,16.8544021
1023292992,-6.582140353,16.85493593
1025651926,-6.5753574,16.85535865
1028016298,-6.568569269,16.85567003
1030386120,-6.561776018,16.85586984
1032761406,-6.554977708,16.85595786
1035142167,-6.548174398,16.85593386
1037528416,-6.541366147,16.85579762
1039920166,-6.534553016,16.85554891
1042317429,-6.527735065,16.85518751
1044720219,-6.520912354,16.85471322
1047128548,-6.514084944,16.85412581
1049542429,-6.507252895,16.85342507
1051961874,-6.500416269,16.85261078
1054386896,-6.493575126,16.85168274
1056817509,-6.486729527,16.85064074
1059253725,-6.479879534,16.84948457
1061695557,-6.473025209,16.84821402
1064143018,-6.466166613,16.8468289
1066596121,-6.459303809,16.845329
1069054879,-6.452436857,16.84371412
1071519305,-6.445565821,16.84198407
1073989412,-6.438690763,16.84013865
1076465214,-6.431811745,16.83817766
1078946722,-6.42492883,16.83610092
1081433951,-6.418042081,16.83390823
1083926914,-6.411151561,16.83159942
1086425624,-6.404257332,16.82917428
1088930093,-6.397359459,16.82663265
1091440336,-6.390458005,16.82397433
1093956366,-6.383553032,16.82119915
1096478196,-6.376644606,16.81830692
1099005839,-6.369732789,16.81529748
1101539310,-6.362817647,16.81217065
1104078620,-6.355899242,16.80892626
1106623784,-6.348977639,16.80556414
1109174815,-6.342052902,16.80208411
1111731727,-6.335125097,16.79848602
1114294534,-6.328194287,16.7947697
1116863248,-6.321260538,16.79093498
1119437883,-6.314323914,16.78698171
1122018454,-6.30738448,16.78290974
1124604974,-6.300442301,16.7787189
1127197456,-6.293497443,16.77440903
1129795915,-6.286549972,16.76998
1132400363,-6.279599951,16.76543165
1135010816,-6.272647448,16.76076383
1137627286,-6.265692527,16.75597639
1140249788,-6.258735255,16.7510692
1142878335,-6.251775698,16.74604211
1145512941,-6.24481392,16.74089498
1148153621,-6.23784999,16.73562767
1150800389,-6.230883971,16.73024006
1153453258,-6.223915932,16.724732
1156112242,-6.216945939,16.71910337
1158777356,-6.209974057,16.71335403
1161448614,-6.203000353,16.70748386
1164126029,-6.196024895,16.70149274
1166809617,-6.189047748,16.69538054
1169499391,-6.18206898,16.68914714
1172195366,-6.175088658,16.68279243
1174897555,-6.168106848,16.67631628
1177605974,-6.161123617,16.66971859
1180320636,-6.154139034,16.66299924
1183041556,-6.147153164,16.65615811
1185768748,-6.140166075,16.64919512
1188502227,-6.133177835,16.64211014
1191242008,-6.126188511,16.63490307
1193988104,-6.11919817,16.62757382
1196740531,-6.11220688,16.62012228
1199499303,-6.105214709,16.61254836
1202264435,-6.098221724,16.60485196
1205035940,-6.091227992,16.59703299
1207813835,-6.084233583,16.58909136
1210598134,-6.077238562,16.58102697
1213388850,-6.070242999,16.57283976
1216186001,-6.063246962,16.56452962
1218989599,-6.056250517,16.55609647
1221799660,-6.049253734,16.54754025
1224616199,-6.042256679,16.53886087
1227439231,-6.035259422,16.53005825
1230268771,-6.02826203,16.52113232
1233104833,-6.021264572,16.51208301
1235947433,-6.014267115,16.50291025
1238796587,-6.007269728,16.49361398
1241652308,-6.00027248,16.48419412
1244514612,-5.993275437,16.47465062
1247383514,-5.986278669,16.46498342
1250259030,-5.979282244,16.45519246
1253141175,-5.972286229,16.44527767
1256029964,-5.965290695,16.43523902
1258925412,-5.958295708,16.42507644
1261827535,-5.951301337,16.41478989
1264736347,-5.94430765,16.40437931
1267651866,-5.937314716,16.39384468
1270574105,-5.930322604,16.38318593
1273503081,-5.923331381,16.37240303
1276438809,-5.916341115,16.36149594
1279381304,-5.909351876,16.35046463
1282330583,-5.902363732,16.33930906
1285286660,-5.89537675,16.3280292
1288249552,-5.888391,16.31662501
1291219274,-5.881406549,16.30509648
1294195841,-5.874423467,16.29344356
1297179271,-5.86744182,16.28166625
1300169578,-5.860461678,16.26976452
1303166778,-5.853483108,16.25773835
1306170888,-5.84650618,16.24558772
1309181923,-5.83953096,16.23331262
1312199899,-5.832557518,16.22091303
1315224832,-5.825585922,16.20838895
1318256739,-5.818616239,16.19574036
1321295634,-5.811648537,16.18296726
1324341535,-5.804682886,16.17006965
1327394458,-5.797719352,16.15704752
1330454418,-5.790758004,16.14390087
1333521432,-5.78379891,16.1306297
1336595517,-5.776842137,16.11723403
1339676687,-5.769887754,16.10371384
1342764961,-5.762935827,16.09006917
1345860354,-5.755986426,16.0763
1348962883,-5.749039617,16.06240637
1352072563,-5.742095469,16.04838827
1355189412,-5.735154048,16.03424573
1358313447,-5.728215423,16.01997877
1361444682,-5.721279661,16.00558741
1364583137,-5.714346829,15.99107167
1367728826,-5.707416994,15.97643158
1370881766,-5.700490224,15.96166716
1374041975,-5.693566586,15.94677845
1377209469,-5.686646148,15.93176547
1380384265,-5.679728975,15.91662826
1383566379,-5.672815136,15.90136685
1386755829,-5.665904696,15.88598129
1389952631,-5.658997724,15.87047161
1393156803,-5.652094285,15.85483785
1396368361,-5.645194446,15.83908006
1399587323,-5.638298274,15.82319829
1402813705,-5.631405835,15.80719257
1406047524,-5.624517196,15.79106297
1409288798,-5.617632422,15.77480953
1412537545,-5.610751581,15.75843231
1415793780,-5.603874738,15.74193137
1419057522,-5.597001958,15.72530676
1422328787,-5.590133309,15.70855854
1425607594,-5.583268856,15.69168677
1428893959,-5.576408665,15.67469152
1432187899,-5.5695528,15.65757286
1435489433,-5.562701328,15.64033085
1438798578,-5.555854314,15.62296556
1442115352,-5.549011823,15.60547707
1445439771,-5.542173921,15.58786544
1448771854,-5.535340672,15.57013076
1452111618,-5.528512141,15.5522731
1455459081,-5.521688393,15.53429255
1458814260,-5.514869492,15.51618918
1462177174,-5.508055504,15.49796307
1465547841,-5.501246493,15.47961432
1468926278,-5.494442522,15.46114302
1472312502,-5.487643656,15.44254924
1475706533,-5.48084996,15.42383308
1479108388,-5.474061496,15.40499464
1482518085,-5.467278329,15.38603401
1485935642,-5.460500522,15.36695129
1489361078,-5.453728139,15.34774657
1492794410,-5.446961244,15.32841996
1496235656,-5.440199898,15.30897155
1499684836,-5.433444165,15.28940147
1503141966,-5.426694109,15.2697098
1506607066,-5.419949792,15.24989666
1510080154,-5.413211276,15.22996215
1513561248,-5.406478625,15.2099064
1517050367,-5.399751899,15.18972951
1520547530,-5.393031162,15.1694316
1524052754,-5.386316475,15.14901278
1527566058,-5.379607901,15.12847318
1531087462,-5.3729055,15.10781292
1534616983,-5.366209335,15.08703211
1538154640,-5.359519466,15.06613088
1541700453,-5.352835956,15.04510936
1545254440,-5.346158864,15.02396768
1548816619,-5.339488252,15.00270596
1552387010,-5.33282418,14.98132434
1555965632,-5.326166709,14.95982294
1559552503,-5.3195159,14.93820191
1563147643,-5.312871812,14.91646138
1566751070,-5.306234505,14.89460149
1570362804,-5.299604039,14.87262237
1573982864,-5.292980473,14.85052417
1577611270,-5.286363868,14.82830703
1581248039,-5.279754283,14.80597109
1584893192,-5.273151775,14.78351651
1588546749,-5.266556405,14.76094343
1592208727,-5.259968231,14.73825199
1595879147,-5.253387312,14.71544236
1599558029,-5.246813705,14.69251467
1603245391,-5.240247469,14.66946909
1606941253,-5.233688662,14.64630578
1610645635,-5.227137342,14.62302488
1614358557,-5.220593566,14.59962656
1618080038,-5.214057391,14.57611097
1621810097,-5.207528875,14.55247829
1625548756,-5.201008074,14.52872867
1629296033,-5.194495045,14.50486228
1633051948,-5.187989845,14.48087928
1636816521,-5.181492531,14.45677984
1640589773,-5.175003157,14.43256414
1644371723,-5.168521781,14.40823234
1648162392,-5.162048458,14.38378461
1651961798,-5.155583243,14.35922113
1655769963,-5.149126191,14.33454207
1659586907,-5.142677359,14.30974762
1663412650,-5.136236799,14.28483794
1667247213,-5.129804568,14.25981321
1671090614,-5.12338072,14.23467363
1674942876,-5.116965309,14.20941936
1678804018,-5.110558388,14.1840506
1682674061,-5.104160012,14.15856752
1686553025,-5.097770235,14.13297032
1690440932,-5.091389108,14.10725918
1694337800,-5.085016687,14.08143429
1698243652,-5.078653023,14.05549585
1702158508,-5.072298169,14.02944403
1706082389,-5.065952178,14.00327903
1710015315,-5.059615102,13.97700106
1713957308,-5.053286992,13.95061029
1717908387,-5.046967902,13.92410694
1721868575,-5.040657881,13.89749119
1725837892,-5.034356982,13.87076325
1729816359,-5.028065255,13.84392332
1733803998,-5.021782752,13.81697159
1737800829,-5.015509522,13.78990828
1741806873,-5.009245617,13.76273357
1745822153,-5.002991086,13.73544769
1749846689,-4.99674598,13.70805082
1753880502,-4.990510347,13.68054319
1757923614,-4.984284238,13.652925
1761976046,-4.978067701,13.62519646
1766037821,-4.971860786,13.59735777
1770108958,-4.965663541,13.56940916
1774189481,-4.959476015,13.54135082
1778279410,-4.953298255,13.51318299
1782378767,-4.947130311,13.48490586
1786487575,-4.940972228,13.45651966
1790605854,-4.934824056,13.42802461
1794733627,-4.928685841,13.39942091
1798870915,-4.922557631,13.3707088
1803017741,-4.916439471,13.34188849
1807174126,-4.910331409,13.31296019
1811340093,-4.90423349,13.28392414
1815515663,-4.898145762,13.25478055
1819700859,-4.892068268,13.22552965
1823895702,-4.886001056,13.19617166
1828100216,-4.87994417,13.16670681
1832314422,-4.873897655,13.13713532
1836538343,-4.867861556,13.10745742
1840772001,-4.861835917,13.07767335
1845015419,-4.855820783,13.04778332
1849268619,-4.849816198,13.01778756
1853531623,-4.843822205,12.98768632
1857804455,-4.837838848,12.95747982
1862087137,-4.83186617,12.92716828
1866379691,-4.825904214,12.89675195
1870682140,-4.819953023,12.86623106
1874994508,-4.814012639,12.83560584
1879316817,-4.808083104,12.80487654
1883649089,-4.802164461,12.77404337
1887991349,-4.796256751,12.74310658
1892343619,-4.790360015,12.71206642
1896705921,-4.784474295,12.68092311
1901078280,-4.778599631,12.64967689
1905460718,-4.772736064,12.61832801
1909853259,-4.766883635,12.58687671
1914255925,-4.761042384,12.55532322
1918668741,-4.75521235,12.52366779
1923091729,-4.749393573,12.49191066
1927524913,-4.743586093,12.46005207
1931968317,-4.737789948,12.42809226
1936421964,-4.732005177,12.39603149
1940885878,-4.72623182,12.36386999
1945360082,-4.720469914,12.33160801
1949844600,-4.714719497,12.29924579
1954339456,-4.708980607,12.26678359
1958844674,-4.703253282,12.23422164
1963360277,-4.697537559,12.2015602
1967886290,-4.691833474,12.16879951
1972422736,-4.686141065,12.13593983
1976969640,-4.680460368,12.10298139
1981527026,-4.67479142,12.06992445
1986094917,-4.669134255,12.03676926
1990673339,-4.66348891,12.00351607
1995262315,-4.657855421,11.97016512
1999861870,-4.652233822,11.93671668
2004472027,-4.646624149,11.90317099
2009092813,-4.641026435,11.8695283
2013724250,-4.635440716,11.83578886
2018366364,-4.629867025,11.80195293
2023019179,-4.624305397,11.76802077
2027682720,-4.618755864,11.73399261
2032357011,-4.613218461,11.69986872
2037042078,-4.60769322,11.66564936
2041737945,-4.602180174,11.63133476
2046444637,-4.596679355,11.5969252
2051162179,-4.591190797,11.56242092
2055890596,-4.58571453,11.52782217
2060629913,-4.580250587,11.49312922
2065380156,-4.574798999,11.45834232
2070141349,-4.569359797,11.42346172
2074913517,-4.563933013,11.38848768
2079696687,-4.558518677,11.35342046
2084490883,-4.553116819,11.31826031
2089296131,-4.54772747,11.28300749
2094112456,-4.54235066,11.24766225
2098939884,-4.536986418,11.21222485
2103778440,-4.531634773,11.17669555
2108628150,-4.526295756,11.14107461
2113489040,-4.520969394,11.10536228
2118361135,-4.515655716,11.06955881
2123244462,-4.510354752,11.03366448
2128139046,-4.505066528,10.99767953
2133044913,-4.499791073,10.96160422
2137962090,-4.494528414,10.9254388
2142890601,-4.489278579,10.88918355
2147830474,-4.484041595,10.85283871
2152781735,-4.478817488,10.81640453
2157744409,-4.473606286,10.77988129
2162718524,-4.468408014,10.74326924
2167704105,-4.463222699,10.70656862
2172701179,-4.458050366,10.66977971
2177709772,-4.452891042,10.63290276
2182729912,-4.447744751,10.59593803
2187761624,-4.442611518,10.55888576
2192804935,-4.437491368,10.52174623
2197859873,-4.432384327,10.48451969
2202926463,-4.427290417,10.44720639
2208004733,-4.422209664,10.40980659
2213094710,-4.417142091,10.37232056
2218196420,-4.412087721,10.33474854
2223309891,-4.407046579,10.29709079
2228435149,-4.402018686,10.25934757
2233572223,-4.397004066,10.22151913
2238721139,-4.392002742,10.18360574
2243881924,-4.387014735,10.14560764
2249054606,-4.382040068,10.1075251
2254239212,-4.377078763,10.06935837
2259435770,-4.372130842,10.0311077
2264644308,-4.367196325,9.992773349
2269864852,-4.362275234,9.954355573
2275097431,-4.357367589,9.915854625
2280342072,-4.352473412,9.877270761
2285598803,-4.347592723,9.838604235
2290867653,-4.342725541,9.799855299
2296148648,-4.337871888,9.761024208
2301441817,-4.333031782,9.722111215
2306747189,-4.328205243,9.683116573
2312064790,-4.32339229,9.644040535
2317394650,-4.318592942,9.604883353
2322736796,-4.313807218,9.565645278
2328091258,-4.309035137,9.526326563
2333458062,-4.304276717,9.486927459
2338837239,-4.299531975,9.447448216
2344228815,-4.29480093,9.407889086
2349632821,-4.290083599,9.368250317
2355049284,-4.28538,9.328532161
2360478233,-4.280690149,9.288734866
2365919697,-4.276014064,9.248858682
2371373706,-4.271351761,9.208903856
2376840287,-4.266703258,9.168870637
2382319469,-4.262068569,9.128759272
2387811283,-4.257447711,9.088570009
2393315756,-4.2528407,9.048303094
2398832919,-4.248247551,9.007958774
2404362800,-4.24366828,8.967537293
2409905429,-4.239102902,8.927038898
2415460834,-4.234551432,8.886463833
2421029047,-4.230013884,8.845812343
2426610095,-4.225490273,8.80508467
2432204009,-4.220980614,8.764281059
2437810818,-4.216484919,8.723401752
2443430553,-4.212003204,8.68244699
2449063242,-4.207535481,8.641417017
2454708916,-4.203081764,8.600312071
2460367604,-4.198642067,8.559132395
2466039337,-4.194216402,8.517878228
2471724145,-4.189804782,8.476549808
2477422058,-4.18540722,8.435147375
2483133105,-4.181023728,8.393671167
2488857318,-4.176654317,8.352121421
2494594727,-4.172299001,8.310498375
2500345362,-4.167957791,8.268802263
2506109253,-4.163630699,8.227033322
2511886432,-4.159317735,8.185191787
2517676928,-4.155018911,8.143277892
2523480772,-4.150734238,8.101291871
2529297996,-4.146463726,8.059233956
2535128630,-4.142207387,8.01710438
2540972706,-4.137965231,7.974903374
2546830253,-4.133737267,7.93263117
2552701303,-4.129523506,7.890287997
2558585887,-4.125323957,7.847874086
2564484037,-4.121138631,7.805389664
2570395783,-4.116967536,7.76283496
2576321157,-4.112810682,7.720210201
2582260191,-4.108668078,7.677515614
2588212915,-4.104539733,7.634751425
2594179362,-4.100425654,7.591917859
2600159563,-4.096325852,7.549015141
2606153550,-4.092240334,7.506043493
2612161354,-4.088169108,7.463003139
2618183008,-4.084112182,7.4198943
2624218543,-4.080069564,7.376717199
2630267992,-4.076041262,7.333472056
2636331386,-4.072027282,7.29015909
2642408757,-4.068027633,7.246778521
2648500139,-4.064042321,7.203330566
2654605562,-4.060071353,7.159815442
2660725060,-4.056114736,7.116233368
2666858665,-4.052172476,7.072584557
2673006409,-4.04824458,7.028869225
2679168325,-4.044331054,6.985087586
2685344446,-4.040431904,6.941239853
2691534804,-4.036547136,6.897326238
2697739432,-4.032676756,6.853346954
2703958364,-4.028820769,6.80930221
2710191632,-4.02497918,6.765192216
2716439269,-4.021151996,6.721017181
2722701308,-4.01733922,6.676777314
2728977783,-4.013540858,6.632472821
2735268726,-4.009756915,6.588103909
2741574172,-4.005987395,6.543670782
2747894153,-4.002232302,6.499173647
2754228703,-3.998491642,6.454612705
2760577856,-3.994765418,6.40998816
2766941645,-3.991053634,6.365300214
2773320105,-3.987356293,6.320549067
2779713268,-3.983673401,6.275734919
2786121169,-3.98000496,6.23085797
2792543841,-3.976350974,6.185918418
2798981320,-3.972711446,6.140916459
2805433638,-3.969086379,6.095852289
2811900830,-3.965475776,6.050726105
2818382931,-3.96187964,6.005538101
2824879975,-3.958297974,5.960288469
2831391996,-3.95473078,5.914977403
2837919028,-3.951178061,5.869605094
2844461107,-3.94763982,5.824171732
2851018268,-3.944116057,5.778677506
2857590543,-3.940606777,5.733122607
2864177970,-3.937111979,5.68750722
2870780582,-3.933631667,5.641831534
2877398415,-3.930165841,5.596095732
2884031503,-3.926714504,5.550300001
2890679882,-3.923277657,5.504444524
2897343588,-3.9198553,5.458529483
2904022654,-3.916447436,5.412555061
2910717118,-3.913054066,5.366521437
2917427014,-3.90967519,5.320428793
2924152378,-3.906310809,5.274277305
2930893245,-3.902960924,5.228067153
2937649652,-3.899625535,5.181798513
2944421634,-3.896304644,5.13547156
2951209227,-3.89299825,5.089086469
2958012467,-3.889706353,5.042643415
2964831390,-3.886428954,4.996142568
2971666032,-3.883166054,4.949584102
2978516429,-3.879917651,4.902968187
2985382619,-3.876683745,4.856294992
2992264637,-3.873464337,4.809564686
2999162519,-3.870259426,4.762777436
3006076303,-3.867069012,4.715933409
3013006024,-3.863893094,4.66903277
3019951720,-3.860731671,4.622075684
3026913428,-3.857584743,4.575062314
3033891184,-3.854452308,4.527992822
3040885026,-3.851334366,4.48086737
3047894990,-3.848230916,4.433686117
3054921113,-3.845141957,4.386449224
3061963434,-3.842067487,4.339156848
3069021988,-3.839007506,4.291809146
3076096815,-3.835962011,4.244406274
3083187950,-3.832931001,4.196948387
3090295433,-3.829914475,4.149435639
3097419299,-3.826912431,4.101868184
3104559588,-3.823924867,4.054246172
3111716337,-3.820951782,4.006569754
3118889584,-3.817993173,3.958839081
3126079367,-3.81504904,3.9110543
3133285724,-3.812119378,3.86321556
3140508694,-3.809204188,3.815323006
3147748314,-3.806303465,3.767376785
3155004623,-3.803417209,3.71937704
3162277660,-3.800545416,3.671323915
3169567463,-3.797688085,3.623217552
3176874071,-3.794845213,3.575058092
3184197522,-3.792016797,3.526845675
3191537855,-3.789202834,3.478580441
3198895110,-3.786403323,3.430262526
3206269325,-3.78361826,3.381892069
3213660539,-3.780847642,3.333469204
3221068791,-3.778091468,3.284994067
3228494122,-3.775349733,3.236466791
3235936569,-3.772622435,3.187887509
3243396173,-3.76990957,3.139256352
3250872974,-3.767211137,3.090573451
3258367010,-3.76452713,3.041838935
3265878322,-3.761857549,2.993052932
3273406949,-3.759202388,2.944215569
3280952931,-3.756561645,2.895326973
3288516309,-3.753935317,2.846387269
3296097122,-3.7513234,2.797396581
3303695410,-3.748725891,2.748355031
3311311215,-3.746142786,2.699262742
3318944576,-3.743574082,2.650119834
3326595533,-3.741019774,2.600926427
3334264128,-3.738479861,2.551682639
3341950400,-3.735954337,2.502388589
3349654392,-3.7334432,2.453044393
3357376142,-3.730946445,2.403650165
3365115694,-3.728464069,2.354206021
3372873087,-3.725996068,2.304712074
3380648362,-3.723542439,2.255168436
3388441561,-3.721103176,2.205575218
3396252726,-3.718678277,2.155932531
3404081897,-3.716267738,2.106240483
3411929116,-3.713871554,2.056499182
3419794425,-3.711489722,2.006708736
3427677865,-3.709122238,1.956869249
3435579479,-3.706769097,1.906980828
3443499308,-3.704430296,1.857043576
3451437393,-3.702105831,1.807057595
3459393778,-3.699795697,1.757022987
3467368505,-3.69749989,1.706939852
3475361614,-3.695218407,1.656808292
3483373150,-3.692951243,1.606628402
3491403155,-3.690698394,1.556400282
3499451670,-3.688459856,1.506124028
3507518740,-3.686235624,1.455799735
3515604405,-3.684025695,1.405427496
3523708710,-3.681830064,1.355007407
3531831698,-3.679648727,1.304539558
3539973411,-3.67748168,1.254024042
3548133892,-3.675328919,1.203460948
3556313186,-3.673190439,1.152850365
3564511334,-3.671066236,1.102192381
3572728382,-3.668956306,1.051487084
3580964371,-3.666860645,1.00073456
3589219346,-3.664779248,0.949934894
3597493352,-3.662712111,0.899088169
3605786430,-3.66065923,0.848194469
3614098626,-3.658620601,0.797253876
3622429984,-3.656596219,0.74626647
3630780548,-3.654586081,0.695232332
3639150361,-3.652590181,0.64415154
3647539469,-3.650608516,0.593024173
3655947916,-3.648641082,0.541850308
3664375746,-3.646687874,0.49063002
3672823005,-3.644748888,0.439363384
3681289736,-3.64282412,0.388050475
3689775986,-3.640913566,0.336691365
3698281798,-3.639017221,0.285286126
3706807218,-3.637135081,0.233834829
3715352291,-3.635267143,0.182337545
3723917063,-3.633413403,0.130794341
3732501578,-3.631573855,0.079205287
3741105883,-3.629748496,0.027570449
3749730022,-3.627937322,-0.024110106
3758374043,-3.626140329,-0.075836314
3767037990,-3.624357513,-0.12760811
3775721909,-3.622588869,-0.179425432
3784425847,-3.620834395,-0.231288216
3793149850,-3.619094086,-0.283196402
3801893963,-3.617367937,-0.33514993
3810658234,-3.615655946,-0.387148739
3819442708,-3.613958108,-0.439192772
3828247433,-3.612274419,-0.491281971
3837072455,-3.610604876,-0.543416279
3845917820,-3.608949475,-0.595595642
3854783577,-3.607308211,-0.647820004
3863669771,-3.605681083,-0.700089311
3872576449,-3.604068084,-0.752403511
3881503660,-3.602469213,-0.804762552
3890451450,-3.600884466,-0.857166382
3899419867,-3.599313838,-0.909614952
3908408958,-3.597757326,-0.962108213
3917418771,-3.596214928,-1.014646116
3926449354,-3.594686639,-1.067228614
3935500755,-3.593172455,-1.119855661
3944573021,-3.591672375,-1.172527211
3953666201,-3.590186393,-1.225243218
3962780343,-3.588714508,-1.278003641
3971915495,-3.587256716,-1.330808435
3981071706,-3.585813013,-1.383657559
3990249024,-3.584383396,-1.436550971
3999447498,-3.582967863,-1.489488631
4008667176,-3.58156641,-1.5424705
4017908108,-3.580179034,-1.595496539
4027170343,-3.578805733,-1.648566711
4036453930,-3.577446503,-1.701680979
4045758917,-3.576101341,-1.754839306
4055085354,-3.574770246,-1.808041658
4064433292,-3.573453213,-1.861288
4073802778,-3.572150241,-1.914578299
4083193863,-3.570861326,-1.967912523
4092606597,-3.569586467,-2.021290639
4102041030,-3.568325661,-2.074712616
4111497211,-3.567078904,-2.128178424
4120975191,-3.565846195,-2.181688034
4130475020,-3.564627532,-2.235241418
4139996748,-3.563422912,-2.288838548
4149540426,-3.562232333,-2.342479396
4159106105,-3.561055793,-2.396163936
4168693835,-3.55989329,-2.449892144
4178303666,-3.558744821,-2.503663995
4187935651,-3.557610385,-2.557479465
4197589840,-3.55648998,-2.61133853
4207266284,-3.555383604,-2.665241169
4216965034,-3.554291255,-2.719187361
4226686143,-3.553212932,-2.773177084
4236429660,-3.552148632,-2.827210318
4246195639,-3.551098356,-2.881287045
4255984131,-3.5500621,-2.935407246
4265795188,-3.549039863,-2.989570903
4275628862,-3.548031645,-3.043778
4285485204,-3.547037444,-3.098028519
4295364268,-3.546057258,-3.152322446
4305266105,-3.545091087,-3.206659766
4315190768,-3.54413893,-3.261040465
4325138310,-3.543200785,-3.315464529
4335108784,-3.542276652,-3.369931946
4345102242,-3.54136653,-3.424442704
4355118737,-3.540470419,-3.478996791
4365158322,-3.539588316,-3.533594197
4375221052,-3.538720223,-3.588234913
4385306978,-3.537866138,-3.642918928
4395416154,-3.537026061,-3.697646235
4405548635,-3.536199992,-3.752416826
4415704474,-3.535387931,-3.807230693
4425883724,-3.534589877,-3.86208783
4436086439,-3.53380583,-3.916988232
4446312675,-3.53303579,-3.971931892
4456562484,-3.532279757,-4.026918807
4466835922,-3.531537733,-4.081948972
4477133042,-3.530809716,-4.137022384
4487453899,-3.530095707,-4.192139041
4497798549,-3.529395706,-4.247298941
4508167045,-3.528709715,-4.302502082
4518559444,-3.528037733,-4.357748463
4528975799,-3.527379762,-4.413038084
4539416167,-3.526735802,-4.468370946
4549880601,-3.526105854,-4.523747049
4560369160,-3.52548992,-4.579166395
4570881896,-3.524887999,-4.634628987
4581418867,-3.524300093,-4.690134827
4591980128,-3.523726205,-4.745683918
4602565736,-3.523166334,-4.801276264
4613175746,-3.522620482,-4.85691187
4623810214,-3.522088651,-4.912590741
4634469197,-3.521570843,-4.968312882
4645152752,-3.521067059,-5.0240783
4655860935,-3.520577301,-5.079887
4666593803,-3.520101572,-5.135738991
4677351413,-3.519639872,-5.19163428
4688133821,-3.519192204,-5.247572875
4698941086,-3.518758571,-5.303554785
4709773264,-3.518338974,-5.359580018
4720630413,-3.517933416,-5.415648586
4731512590,-3.5175419,-5.471760498
4742419853,-3.517164429,-5.527915765
4753352259,-3.516801004,-5.584114398
4764309868,-3.516451629,-5.640356409
4775292737,-3.516116306,-5.69664181
4786300923,-3.51579504,-5.752970613
4797334486,-3.515487832,-5.809342833
4808393484,-3.515194687,-5.865758481
4819477976,-3.514915606,-5.922217573
4830588020,-3.514650595,-5.978720123
4841723676,-3.514399656,-6.035266146
4852885002,-3.514162794,-6.091855656
4864072057,-3.513940011,-6.148488671
4875284901,-3.513731312,-6.205165205
4886523593,-3.5135367,-6.261885276
4897788194,-3.513356181,-6.318648901
4909078762,-3.513189757,-6.375456097
4920395357,-3.513037434,-6.432306882
4931738040,-3.512899215,-6.489201273
4943106870,-3.512775106,-6.546139291
4954501908,-3.51266511,-6.603120953
4965923215,-3.512569233,-6.660146278
4977370850,-3.51248748,-6.717215288
4988844875,-3.512419855,-6.774328001
5000345350,-3.512366363,-6.831484438
5011872336,-3.51232701,-6.88868462
5023425895,-3.512301801,-6.945928568
5035006088,-3.512290741,-7.003216303
5046612976,-3.512293836,-7.060547847
5058246620,-3.512311092,-7.117923222
5069907083,-3.512342514,-7.175342451
5081594426,-3.512388108,-7.232805557
5093308711,-3.51244788,-7.290312561
5105050000,-3.512521837,-7.347863488
5116818355,-3.512609983,-7.405458362
5128613840,-3.512712327,-7.463097205
5140436516,-3.512828873,-7.520780042
5152286446,-3.512959629,-7.578506899
5164163693,-3.513104602,-7.636277798
5176068320,-3.513263798,-7.694092766
5188000389,-3.513437223,-7.751951827
5199959965,-3.513624886,-7.809855008
5211947111,-3.513826793,-7.867802333
5223961890,-3.514042951,-7.925793828
5236004366,-3.514273368,-7.983829521
5248074602,-3.514518052,-8.041909436
5260172664,-3.514777009,-8.100033601
5272298614,-3.515050248,-8.158202043
5284452518,-3.515337776,-8.216414788
5296634439,-3.515639601,-8.274671864
5308844442,-3.515955733,-8.332973298
5321082593,-3.516286177,-8.391319117
5333348955,-3.516630944,-8.44970935
5345643594,-3.516990041,-8.508144025
5357966575,-3.517363477,-8.566623169
5370317964,-3.517751261,-8.62514681
5382697825,-3.518153401,-8.683714978
5395106225,-3.518569907,-8.7423277
5407543229,-3.519000786,-8.800985005
5420008904,-3.51944605,-8.859686923
5432503315,-3.519905706,-8.918433481
5445026528,-3.520379765,-8.977224709
5457578611,-3.520868235,-9.036060637
5470159629,-3.521371126,-9.094941293
5482769649,-3.521888449,-9.153866707
5495408739,-3.522420213,-9.212836908
5508076964,-3.522966427,-9.271851925
5520774393,-3.523527103,-9.330911789
5533501092,-3.524102251,-9.39001653
5546257130,-3.52469188,-9.449166176
5559042573,-3.525296001,-9.508360758
5571857489,-3.525914626,-9.567600305
5584701947,-3.526547764,-9.626884848
5597576015,-3.527195426,-9.686214416
5610479760,-3.527857624,-9.745589039
5623413252,-3.528534369,-9.805008748
5636376558,-3.529225671,-9.864473573
