Diff_Out_Transient_Settling X,Diff_Out_Transient_Settling Y
7.738577270953991e-08,0.1999364001308799
7.739577270953991e-08,0.1999364013065581
7.74057727095399e-08,0.1999364024829307
7.74157727095399e-08,0.1999364036599988
7.74257727095399e-08,0.1999364048377636
7.74357727095399e-08,0.1999364060162263
7.74457727095399e-08,0.1999364071953884
7.745577270953989e-08,0.199936408375251
7.746577270953989e-08,0.199936409555815
7.747577270953989e-08,0.1999364107370822
7.748577270953989e-08,0.1999364119190533
7.749577270953989e-08,0.1999364131017298
7.750577270953989e-08,0.1999364142851127
7.751577270953988e-08,0.1999364154692032
7.752577270953988e-08,0.1999364166540024
7.753577270953988e-08,0.1999364178395117
7.754577270953988e-08,0.199936419025732
7.755577270953988e-08,0.1999364202126643
7.756577270953987e-08,0.1999364214003102
7.757577270953987e-08,0.1999364225886708
7.758577270953987e-08,0.1999364237777469
7.759577270953987e-08,0.1999364249675394
7.760577270953987e-08,0.1999364261580493
7.761577270953986e-08,0.1999364273492784
7.762577270953986e-08,0.1999364285412271
7.763577270953986e-08,0.1999364297338967
7.764577270953986e-08,0.1999364309272883
7.765577270953986e-08,0.1999364321214027
7.766577270953985e-08,0.199936433316241
7.767577270953985e-08,0.1999364345118043
7.768577270953985e-08,0.1999364357080935
7.769577270953985e-08,0.1999364369051095
7.770577270953985e-08,0.1999364381028531
7.771577270953985e-08,0.1999364393013255
7.772577270953984e-08,0.1999364405005275
7.773577270953984e-08,0.1999364417004597
7.774577270953984e-08,0.1999364429011233
7.775577270953984e-08,0.1999364441025188
7.776577270953984e-08,0.1999364453046473
7.777577270953983e-08,0.1999364465075099
7.778577270953983e-08,0.1999364477111069
7.779577270953983e-08,0.1999364489154392
7.780577270953983e-08,0.1999364501205073
7.781577270953983e-08,0.1999364513263124
7.782577270953982e-08,0.1999364525328553
7.783577270953982e-08,0.1999364537401362
7.784577270953982e-08,0.1999364549481559
7.785577270953982e-08,0.1999364561569152
7.786577270953982e-08,0.1999364573664149
7.787577270953982e-08,0.1999364585766552
7.788577270953981e-08,0.1999364597876372
7.789577270953981e-08,0.199936460999361
7.790577270953981e-08,0.199936462211827
7.791577270953981e-08,0.1999364634250361
7.792577270953981e-08,0.1999364646389886
7.79357727095398e-08,0.1999364658536851
7.79457727095398e-08,0.199936467069126
7.79557727095398e-08,0.1999364682853115
7.79657727095398e-08,0.1999364695022425
7.79757727095398e-08,0.1999364707199193
7.798577270953979e-08,0.1999364719383419
7.799577270953979e-08,0.1999364731575106
7.800577270953979e-08,0.1999364743774261
7.801577270953979e-08,0.1999364755980884
7.802577270953979e-08,0.1999364768194979
7.803577270953978e-08,0.1999364780416547
7.804577270953978e-08,0.199936479264559
7.805577270953978e-08,0.199936480488211
7.806577270953978e-08,0.1999364817126107
7.807577270953978e-08,0.1999364829377586
7.808577270953978e-08,0.1999364841636545
7.809577270953977e-08,0.1999364853902985
7.810577270953977e-08,0.1999364866176908
7.811577270953977e-08,0.1999364878458314
7.812577270953977e-08,0.1999364890747202
7.813577270953977e-08,0.1999364903043568
7.814577270953976e-08,0.1999364915347415
7.815577270953976e-08,0.1999364927658742
7.816577270953976e-08,0.1999364939977546
7.817577270953976e-08,0.1999364952303827
7.818577270953976e-08,0.1999364964637583
7.819577270953975e-08,0.1999364976978811
7.820577270953975e-08,0.1999364989327507
7.821577270953975e-08,0.1999365001683671
7.822577270953975e-08,0.1999365014047301
7.823577270953975e-08,0.1999365026418394
7.824577270953974e-08,0.1999365038796943
7.825577270953974e-08,0.1999365051182945
7.826577270953974e-08,0.1999365063576397
7.827577270953974e-08,0.1999365075977293
7.828577270953974e-08,0.1999365088385631
7.829577270953974e-08,0.1999365100801402
7.830577270953973e-08,0.1999365113224602
7.831577270953973e-08,0.1999365125655228
7.832577270953973e-08,0.199936513809327
7.833577270953973e-08,0.1999365150538722
7.834577270953973e-08,0.199936516299158
7.835577270953972e-08,0.1999365175451835
7.836577270953972e-08,0.1999365187919481
7.837577270953972e-08,0.1999365200394511
7.838577270953972e-08,0.1999365212876916
7.839577270953972e-08,0.1999365225366686
7.840577270953971e-08,0.1999365237863816
7.841577270953971e-08,0.1999365250368296
7.842577270953971e-08,0.1999365262880116
7.843577270953971e-08,0.199936527539927
7.844577270953971e-08,0.1999365287925742
7.845577270953971e-08,0.1999365300459527
7.84657727095397e-08,0.1999365313000614
7.84757727095397e-08,0.1999365325548991
7.84857727095397e-08,0.1999365338104648
7.84957727095397e-08,0.199936535066757
7.85057727095397e-08,0.1999365363237749
7.851577270953969e-08,0.1999365375815174
7.852577270953969e-08,0.1999365388399832
7.853577270953969e-08,0.1999365400991709
7.854577270953969e-08,0.1999365413590792
7.855577270953969e-08,0.1999365426197069
7.856577270953968e-08,0.1999365438810526
7.857577270953968e-08,0.1999365451431149
7.858577270953968e-08,0.1999365464058924
7.859577270953968e-08,0.1999365476693838
7.860577270953968e-08,0.1999365489335878
7.861577270953967e-08,0.1999365501985024
7.862577270953967e-08,0.1999365514641263
7.863577270953967e-08,0.1999365527304576
7.864577270953967e-08,0.1999365539974951
7.865577270953967e-08,0.199936555265237
7.866577270953967e-08,0.1999365565336815
7.867577270953966e-08,0.1999365578028273
7.868577270953966e-08,0.1999365590726725
7.869577270953966e-08,0.1999365603432152
7.870577270953966e-08,0.1999365616144537
7.871577270953966e-08,0.1999365628863863
7.872577270953965e-08,0.1999365641590111
7.873577270953965e-08,0.1999365654323262
7.874577270953965e-08,0.1999365667063296
7.875577270953965e-08,0.1999365679810198
7.876577270953965e-08,0.1999365692563941
7.877577270953964e-08,0.1999365705324508
7.878577270953964e-08,0.1999365718091878
7.879577270953964e-08,0.1999365730866032
7.880577270953964e-08,0.1999365743646947
7.881577270953964e-08,0.1999365756434606
7.882577270953964e-08,0.1999365769228981
7.883577270953963e-08,0.1999365782030056
7.884577270953963e-08,0.1999365794837805
7.885577270953963e-08,0.1999365807652208
7.886577270953963e-08,0.1999365820473243
7.887577270953963e-08,0.1999365833300886
7.888577270953962e-08,0.1999365846135112
7.889577270953962e-08,0.1999365858975898
7.890577270953962e-08,0.1999365871823221
7.891577270953962e-08,0.1999365884677059
7.892577270953962e-08,0.1999365897537383
7.893577270953961e-08,0.1999365910404169
7.894577270953961e-08,0.1999365923277399
7.895577270953961e-08,0.1999365936157037
7.896577270953961e-08,0.199936594904306
7.897577270953961e-08,0.1999365961935448
7.89857727095396e-08,0.1999365974834171
7.89957727095396e-08,0.1999365987739204
7.90057727095396e-08,0.1999366000650519
7.90157727095396e-08,0.1999366013568088
7.90257727095396e-08,0.1999366026491886
7.90357727095396e-08,0.1999366039421885
7.904577270953959e-08,0.1999366052358056
7.905577270953959e-08,0.1999366065300374
7.906577270953959e-08,0.1999366078248808
7.907577270953959e-08,0.1999366091203326
7.908577270953959e-08,0.1999366104163905
7.909577270953958e-08,0.1999366117130518
7.910577270953958e-08,0.1999366130103128
7.911577270953958e-08,0.1999366143081711
7.912577270953958e-08,0.1999366156066237
7.913577270953958e-08,0.1999366169056673
7.914577270953957e-08,0.1999366182052992
7.915577270953957e-08,0.1999366195055159
7.916577270953957e-08,0.1999366208063149
7.917577270953957e-08,0.1999366221076928
7.918577270953957e-08,0.1999366234096464
7.919577270953956e-08,0.1999366247121726
7.920577270953956e-08,0.1999366260152683
7.921577270953956e-08,0.19993662731893
7.922577270953956e-08,0.199936628623155
7.923577270953956e-08,0.1999366299279397
7.924577270953956e-08,0.1999366312332811
7.925577270953955e-08,0.1999366325391758
7.926577270953955e-08,0.1999366338456203
7.927577270953955e-08,0.1999366351526116
7.928577270953955e-08,0.1999366364601463
7.929577270953955e-08,0.1999366377682206
7.930577270953954e-08,0.1999366390768316
7.931577270953954e-08,0.1999366403859756
7.932577270953954e-08,0.1999366416956495
7.933577270953954e-08,0.1999366430058495
7.934577270953954e-08,0.1999366443165724
7.935577270953953e-08,0.1999366456278145
7.936577270953953e-08,0.1999366469395725
7.937577270953953e-08,0.1999366482518427
7.938577270953953e-08,0.1999366495646219
7.939577270953953e-08,0.1999366508779061
7.940577270953953e-08,0.1999366521916922
7.941577270953952e-08,0.1999366535059761
7.942577270953952e-08,0.1999366548207546
7.943577270953952e-08,0.1999366561360236
7.944577270953952e-08,0.1999366574517797
7.945577270953952e-08,0.1999366587680192
7.946577270953951e-08,0.1999366600847386
7.947577270953951e-08,0.1999366614019342
7.948577270953951e-08,0.1999366627196022
7.949577270953951e-08,0.1999366640377388
7.950577270953951e-08,0.1999366653563401
7.95157727095395e-08,0.1999366666754027
7.95257727095395e-08,0.1999366679949228
7.95357727095395e-08,0.1999366693148963
7.95457727095395e-08,0.1999366706353197
7.95557727095395e-08,0.1999366719561892
7.956577270953949e-08,0.1999366732775008
7.957577270953949e-08,0.1999366745992507
7.958577270953949e-08,0.1999366759214354
7.959577270953949e-08,0.1999366772440503
7.960577270953949e-08,0.1999366785670921
7.961577270953949e-08,0.199936679890557
7.962577270953948e-08,0.1999366812144407
7.963577270953948e-08,0.1999366825387396
7.964577270953948e-08,0.1999366838634494
7.965577270953948e-08,0.1999366851885667
7.966577270953948e-08,0.1999366865140872
7.967577270953947e-08,0.1999366878400072
7.968577270953947e-08,0.1999366891663225
7.969577270953947e-08,0.1999366904930292
7.970577270953947e-08,0.1999366918201235
7.971577270953947e-08,0.1999366931476014
7.972577270953946e-08,0.1999366944754588
7.973577270953946e-08,0.1999366958036916
7.974577270953946e-08,0.1999366971322959
7.975577270953946e-08,0.1999366984612678
7.976577270953946e-08,0.1999366997906031
7.977577270953945e-08,0.1999367011202979
7.978577270953945e-08,0.1999367024503483
7.979577270953945e-08,0.19993670378075
7.980577270953945e-08,0.199936705111499
7.981577270953945e-08,0.199936706442591
7.982577270953945e-08,0.1999367077740224
7.983577270953944e-08,0.1999367091057892
7.984577270953944e-08,0.1999367104378873
7.985577270953944e-08,0.1999367117703122
7.986577270953944e-08,0.1999367131030599
7.987577270953944e-08,0.1999367144361269
7.988577270953943e-08,0.1999367157695089
7.989577270953943e-08,0.1999367171032014
7.990577270953943e-08,0.1999367184372006
7.991577270953943e-08,0.1999367197715024
7.992577270953943e-08,0.1999367211061028
7.993577270953942e-08,0.1999367224409978
7.994577270953942e-08,0.1999367237761832
7.995577270953942e-08,0.1999367251116548
7.996577270953942e-08,0.1999367264474088
7.997577270953942e-08,0.199936727783441
7.998577270953942e-08,0.1999367291197469
7.999577270953941e-08,0.1999367304563229
8.000577270953941e-08,0.1999367317931648
8.001577270953941e-08,0.1999367331302686
8.002577270953941e-08,0.1999367344676304
8.003577270953941e-08,0.1999367358052457
8.00457727095394e-08,0.1999367371431106
8.00557727095394e-08,0.1999367384812207
8.00657727095394e-08,0.1999367398195726
8.00757727095394e-08,0.1999367411581618
8.00857727095394e-08,0.1999367424969843
8.009577270953939e-08,0.1999367438360361
8.010577270953939e-08,0.1999367451753132
8.011577270953939e-08,0.1999367465148113
8.012577270953939e-08,0.1999367478545269
8.013577270953939e-08,0.1999367491944555
8.014577270953938e-08,0.1999367505345934
8.015577270953938e-08,0.199936751874936
8.016577270953938e-08,0.1999367532154799
8.017577270953938e-08,0.1999367545562207
8.018577270953938e-08,0.1999367558971544
8.019577270953938e-08,0.1999367572382772
8.020577270953937e-08,0.1999367585795849
8.021577270953937e-08,0.199936759921074
8.022577270953937e-08,0.19993676126274
8.023577270953937e-08,0.199936762604579
8.024577270953937e-08,0.1999367639465871
8.025577270953936e-08,0.1999367652887604
8.026577270953936e-08,0.1999367666310952
8.027577270953936e-08,0.1999367679735872
8.028577270953936e-08,0.1999367693162328
8.029577270953936e-08,0.1999367706590279
8.030577270953935e-08,0.1999367720019687
8.031577270953935e-08,0.199936773345051
8.032577270953935e-08,0.1999367746882709
8.033577270953935e-08,0.199936776031625
8.034577270953935e-08,0.1999367773751091
8.035577270953934e-08,0.1999367787187195
8.036577270953934e-08,0.1999367800624523
8.037577270953934e-08,0.1999367814063039
8.038577270953934e-08,0.1999367827502703
8.039577270953934e-08,0.1999367840943479
8.040577270953934e-08,0.1999367854385324
8.041577270953933e-08,0.1999367867828207
8.042577270953933e-08,0.1999367881272086
8.043577270953933e-08,0.1999367894716926
8.044577270953933e-08,0.1999367908162688
8.045577270953933e-08,0.1999367921609334
8.046577270953932e-08,0.1999367935056829
8.047577270953932e-08,0.1999367948505133
8.048577270953932e-08,0.1999367961954215
8.049577270953932e-08,0.1999367975404035
8.050577270953932e-08,0.1999367988854557
8.051577270953931e-08,0.1999368002305745
8.052577270953931e-08,0.1999368015757562
8.053577270953931e-08,0.1999368029209976
8.054577270953931e-08,0.1999368042662946
8.055577270953931e-08,0.1999368056116443
8.056577270953931e-08,0.1999368069570426
8.05757727095393e-08,0.1999368083024863
8.05857727095393e-08,0.1999368096479719
8.05957727095393e-08,0.1999368109934955
8.06057727095393e-08,0.1999368123390538
8.06157727095393e-08,0.1999368136846438
8.062577270953929e-08,0.1999368150302617
8.063577270953929e-08,0.1999368163759043
8.064577270953929e-08,0.199936817721568
8.065577270953929e-08,0.1999368190672498
8.066577270953929e-08,0.199936820412946
8.067577270953928e-08,0.1999368217586535
8.068577270953928e-08,0.1999368231043687
8.069577270953928e-08,0.1999368244500881
8.070577270953928e-08,0.1999368257958091
8.071577270953928e-08,0.1999368271415281
8.072577270953927e-08,0.1999368284872418
8.073577270953927e-08,0.1999368298329472
8.074577270953927e-08,0.1999368311786412
8.075577270953927e-08,0.1999368325243206
8.076577270953927e-08,0.1999368338699821
8.077577270953927e-08,0.1999368352156226
8.078577270953926e-08,0.1999368365612394
8.079577270953926e-08,0.1999368379068288
8.080577270953926e-08,0.1999368392523884
8.081577270953926e-08,0.1999368405979145
8.082577270953926e-08,0.1999368419434048
8.083577270953925e-08,0.1999368432888559
8.084577270953925e-08,0.1999368446342649
8.085577270953925e-08,0.1999368459796287
8.086577270953925e-08,0.1999368473249447
8.087577270953925e-08,0.1999368486702099
8.088577270953924e-08,0.1999368500154215
8.089577270953924e-08,0.1999368513605767
8.090577270953924e-08,0.1999368527056723
8.091577270953924e-08,0.199936854050706
8.092577270953924e-08,0.1999368553956747
8.093577270953924e-08,0.1999368567405758
8.094577270953923e-08,0.1999368580854066
8.095577270953923e-08,0.1999368594301643
8.096577270953923e-08,0.1999368607748463
8.097577270953923e-08,0.1999368621194498
8.098577270953923e-08,0.1999368634639725
8.099577270953922e-08,0.1999368648084119
8.100577270953922e-08,0.1999368661527652
8.101577270953922e-08,0.1999368674970301
8.102577270953922e-08,0.1999368688412038
8.103577270953922e-08,0.1999368701852838
8.104577270953921e-08,0.199936871529268
8.105577270953921e-08,0.1999368728731536
8.106577270953921e-08,0.1999368742169384
8.107577270953921e-08,0.1999368755606199
8.108577270953921e-08,0.1999368769041958
8.10957727095392e-08,0.1999368782476636
8.11057727095392e-08,0.1999368795910212
8.11157727095392e-08,0.1999368809342664
8.11257727095392e-08,0.1999368822773968
8.11357727095392e-08,0.1999368836204104
8.11457727095392e-08,0.1999368849633048
8.115577270953919e-08,0.1999368863060779
8.116577270953919e-08,0.1999368876487275
8.117577270953919e-08,0.1999368889912516
8.118577270953919e-08,0.1999368903336479
8.119577270953919e-08,0.1999368916759146
8.120577270953918e-08,0.1999368930180495
8.121577270953918e-08,0.199936894360051
8.122577270953918e-08,0.1999368957019169
8.123577270953918e-08,0.199936897043645
8.124577270953918e-08,0.1999368983852337
8.125577270953917e-08,0.1999368997266807
8.126577270953917e-08,0.1999369010679847
8.127577270953917e-08,0.1999369024091432
8.128577270953917e-08,0.1999369037501549
8.129577270953917e-08,0.1999369050910181
8.130577270953916e-08,0.1999369064317309
8.131577270953916e-08,0.1999369077722916
8.132577270953916e-08,0.1999369091126983
8.133577270953916e-08,0.1999369104529496
8.134577270953916e-08,0.1999369117930435
8.135577270953916e-08,0.1999369131329788
8.136577270953915e-08,0.1999369144727536
8.137577270953915e-08,0.1999369158123666
8.138577270953915e-08,0.1999369171518162
8.139577270953915e-08,0.1999369184911012
8.140577270953915e-08,0.1999369198302198
8.141577270953914e-08,0.1999369211691703
8.142577270953914e-08,0.1999369225079518
8.143577270953914e-08,0.1999369238465626
8.144577270953914e-08,0.1999369251850014
8.145577270953914e-08,0.1999369265232671
8.146577270953913e-08,0.1999369278613583
8.147577270953913e-08,0.1999369291992735
8.148577270953913e-08,0.1999369305370118
8.149577270953913e-08,0.1999369318745717
8.150577270953913e-08,0.1999369332119521
8.151577270953913e-08,0.1999369345491521
8.152577270953912e-08,0.1999369358861703
8.153577270953912e-08,0.1999369372230058
8.154577270953912e-08,0.1999369385596573
8.155577270953912e-08,0.199936939896124
8.156577270953912e-08,0.1999369412324048
8.157577270953911e-08,0.1999369425684985
8.158577270953911e-08,0.1999369439044044
8.159577270953911e-08,0.1999369452401215
8.160577270953911e-08,0.1999369465756488
8.161577270953911e-08,0.1999369479109854
8.16257727095391e-08,0.1999369492461305
8.16357727095391e-08,0.1999369505810835
8.16457727095391e-08,0.1999369519158435
8.16557727095391e-08,0.1999369532504097
8.16657727095391e-08,0.1999369545847811
8.167577270953909e-08,0.1999369559189571
8.168577270953909e-08,0.1999369572529373
8.169577270953909e-08,0.1999369585867209
8.170577270953909e-08,0.1999369599203071
8.171577270953909e-08,0.1999369612536956
8.172577270953909e-08,0.1999369625868859
8.173577270953908e-08,0.199936963919877
8.174577270953908e-08,0.1999369652526688
8.175577270953908e-08,0.1999369665852605
8.176577270953908e-08,0.1999369679176517
8.177577270953908e-08,0.1999369692498418
8.178577270953907e-08,0.199936970581831
8.179577270953907e-08,0.1999369719136185
8.180577270953907e-08,0.199936973245204
8.181577270953907e-08,0.1999369745765871
8.182577270953907e-08,0.1999369759077673
8.183577270953906e-08,0.1999369772387448
8.184577270953906e-08,0.1999369785695191
8.185577270953906e-08,0.1999369799000897
8.186577270953906e-08,0.1999369812304568
8.187577270953906e-08,0.1999369825606201
8.188577270953905e-08,0.1999369838905795
8.189577270953905e-08,0.1999369852203348
8.190577270953905e-08,0.1999369865498857
8.191577270953905e-08,0.1999369878792322
8.192577270953905e-08,0.1999369892083745
8.193577270953905e-08,0.1999369905373123
8.194577270953904e-08,0.1999369918660456
8.195577270953904e-08,0.1999369931945746
8.196577270953904e-08,0.1999369945228993
8.197577270953904e-08,0.1999369958510198
8.198577270953904e-08,0.199936997178936
8.199577270953903e-08,0.1999369985066483
8.200577270953903e-08,0.1999369998341567
8.201577270953903e-08,0.1999370011614611
8.202577270953903e-08,0.1999370024885621
8.203577270953903e-08,0.1999370038154596
8.204577270953902e-08,0.199937005142154
8.205577270953902e-08,0.1999370064686457
8.206577270953902e-08,0.1999370077949345
8.207577270953902e-08,0.1999370091210213
8.208577270953902e-08,0.1999370104469059
8.209577270953902e-08,0.199937011772589
8.210577270953901e-08,0.199937013098071
8.211577270953901e-08,0.1999370144233521
8.212577270953901e-08,0.1999370157484324
8.213577270953901e-08,0.1999370170733127
8.214577270953901e-08,0.1999370183979934
8.2155772709539e-08,0.1999370197224751
8.2165772709539e-08,0.1999370210467583
8.2175772709539e-08,0.1999370223708433
8.2185772709539e-08,0.1999370236947308
8.2195772709539e-08,0.1999370250184209
8.220577270953899e-08,0.1999370263419149
8.221577270953899e-08,0.1999370276652132
8.222577270953899e-08,0.199937028988316
8.223577270953899e-08,0.1999370303112245
8.224577270953899e-08,0.1999370316339389
8.225577270953898e-08,0.1999370329564601
8.226577270953898e-08,0.1999370342787887
8.227577270953898e-08,0.1999370356009255
8.228577270953898e-08,0.1999370369228712
8.229577270953898e-08,0.1999370382446265
8.230577270953898e-08,0.1999370395661925
8.231577270953897e-08,0.1999370408875695
8.232577270953897e-08,0.1999370422087587
8.233577270953897e-08,0.1999370435297606
8.234577270953897e-08,0.1999370448505761
8.235577270953897e-08,0.199937046171206
8.236577270953896e-08,0.1999370474916515
8.237577270953896e-08,0.1999370488119135
8.238577270953896e-08,0.1999370501319927
8.239577270953896e-08,0.19993705145189
8.240577270953896e-08,0.1999370527716064
8.241577270953895e-08,0.1999370540911429
8.242577270953895e-08,0.1999370554105003
8.243577270953895e-08,0.1999370567296795
8.244577270953895e-08,0.1999370580486818
8.245577270953895e-08,0.1999370593675084
8.246577270953894e-08,0.1999370606861601
8.247577270953894e-08,0.1999370620046381
8.248577270953894e-08,0.1999370633229434
8.249577270953894e-08,0.1999370646410769
8.250577270953894e-08,0.1999370659590397
8.251577270953894e-08,0.199937067276833
8.252577270953893e-08,0.1999370685944578
8.253577270953893e-08,0.1999370699119152
8.254577270953893e-08,0.1999370712292067
8.255577270953893e-08,0.1999370725463333
8.256577270953893e-08,0.1999370738632962
8.257577270953892e-08,0.1999370751800965
8.258577270953892e-08,0.1999370764967354
8.259577270953892e-08,0.199937077813214
8.260577270953892e-08,0.1999370791295337
8.261577270953892e-08,0.1999370804456957
8.262577270953891e-08,0.1999370817617012
8.263577270953891e-08,0.1999370830775515
8.264577270953891e-08,0.1999370843932479
8.265577270953891e-08,0.1999370857087915
8.266577270953891e-08,0.1999370870241838
8.267577270953891e-08,0.199937088339426
8.26857727095389e-08,0.1999370896545193
8.26957727095389e-08,0.1999370909694652
8.27057727095389e-08,0.1999370922842651
8.27157727095389e-08,0.1999370935989201
8.27257727095389e-08,0.1999370949134316
8.273577270953889e-08,0.1999370962278013
8.274577270953889e-08,0.1999370975420303
8.275577270953889e-08,0.19993709885612
8.276577270953889e-08,0.1999371001700717
8.277577270953889e-08,0.1999371014838868
8.278577270953888e-08,0.1999371027975668
8.279577270953888e-08,0.1999371041111132
8.280577270953888e-08,0.1999371054245273
8.281577270953888e-08,0.1999371067378104
8.282577270953888e-08,0.1999371080509642
8.283577270953887e-08,0.1999371093639897
8.284577270953887e-08,0.1999371106768887
8.285577270953887e-08,0.1999371119896622
8.286577270953887e-08,0.1999371133023125
8.287577270953887e-08,0.19993711461484
8.288577270953887e-08,0.1999371159272471
8.289577270953886e-08,0.1999371172395347
8.290577270953886e-08,0.1999371185517044
8.291577270953886e-08,0.1999371198637578
8.292577270953886e-08,0.1999371211756964
8.293577270953886e-08,0.1999371224875215
8.294577270953885e-08,0.1999371237992348
8.295577270953885e-08,0.1999371251108374
8.296577270953885e-08,0.1999371264223312
8.297577270953885e-08,0.1999371277337175
8.298577270953885e-08,0.1999371290449979
8.299577270953884e-08,0.199937130356174
8.300577270953884e-08,0.1999371316672471
8.301577270953884e-08,0.199937132978219
8.302577270953884e-08,0.1999371342890909
8.303577270953884e-08,0.1999371355998645
8.304577270953884e-08,0.1999371369105412
8.305577270953883e-08,0.1999371382211226
8.306577270953883e-08,0.1999371395316103
8.307577270953883e-08,0.1999371408420056
8.308577270953883e-08,0.1999371421523103
8.309577270953883e-08,0.1999371434625256
8.310577270953882e-08,0.1999371447726533
8.311577270953882e-08,0.1999371460826947
8.312577270953882e-08,0.1999371473926518
8.313577270953882e-08,0.1999371487025255
8.314577270953882e-08,0.1999371500123176
8.315577270953881e-08,0.1999371513220298
8.316577270953881e-08,0.1999371526316632
8.317577270953881e-08,0.1999371539412197
8.318577270953881e-08,0.1999371552507005
8.319577270953881e-08,0.1999371565601076
8.32057727095388e-08,0.1999371578694421
8.32157727095388e-08,0.1999371591787058
8.32257727095388e-08,0.1999371604878998
8.32357727095388e-08,0.1999371617970258
8.32457727095388e-08,0.1999371631060852
8.32557727095388e-08,0.1999371644150798
8.326577270953879e-08,0.1999371657240107
8.327577270953879e-08,0.1999371670328798
8.328577270953879e-08,0.1999371683416885
8.329577270953879e-08,0.1999371696504382
8.330577270953879e-08,0.1999371709591304
8.331577270953878e-08,0.1999371722677665
8.332577270953878e-08,0.1999371735763483
8.333577270953878e-08,0.1999371748848768
8.334577270953878e-08,0.1999371761933539
8.335577270953878e-08,0.1999371775017807
8.336577270953877e-08,0.199937178810159
8.337577270953877e-08,0.1999371801184902
8.338577270953877e-08,0.1999371814267756
8.339577270953877e-08,0.1999371827350166
8.340577270953877e-08,0.1999371840432147
8.341577270953876e-08,0.1999371853513715
8.342577270953876e-08,0.1999371866594881
8.343577270953876e-08,0.1999371879675661
8.344577270953876e-08,0.1999371892756072
8.345577270953876e-08,0.1999371905836124
8.346577270953876e-08,0.1999371918915834
8.347577270953875e-08,0.1999371931995212
8.348577270953875e-08,0.1999371945074275
8.349577270953875e-08,0.1999371958153036
8.350577270953875e-08,0.1999371971231509
8.351577270953875e-08,0.1999371984309708
8.352577270953874e-08,0.1999371997387644
8.353577270953874e-08,0.1999372010465335
8.354577270953874e-08,0.199937202354279
8.355577270953874e-08,0.1999372036620022
8.356577270953874e-08,0.1999372049697048
8.357577270953873e-08,0.1999372062773879
8.358577270953873e-08,0.1999372075850528
8.359577270953873e-08,0.1999372088927009
8.360577270953873e-08,0.1999372102003335
8.361577270953873e-08,0.1999372115079519
8.362577270953873e-08,0.1999372128155572
8.363577270953872e-08,0.1999372141231507
8.364577270953872e-08,0.1999372154307335
8.365577270953872e-08,0.1999372167383072
8.366577270953872e-08,0.1999372180458725
8.367577270953872e-08,0.1999372193534315
8.368577270953871e-08,0.1999372206609847
8.369577270953871e-08,0.1999372219685334
8.370577270953871e-08,0.199937223276079
8.371577270953871e-08,0.1999372245836222
8.372577270953871e-08,0.1999372258911642
8.37357727095387e-08,0.1999372271987067
8.37457727095387e-08,0.1999372285062503
8.37557727095387e-08,0.1999372298137966
8.37657727095387e-08,0.1999372311213465
8.37757727095387e-08,0.1999372324289012
8.378577270953869e-08,0.1999372337364616
8.379577270953869e-08,0.1999372350440293
8.380577270953869e-08,0.1999372363516048
8.381577270953869e-08,0.1999372376591892
8.382577270953869e-08,0.1999372389667838
8.383577270953869e-08,0.1999372402743897
8.384577270953868e-08,0.1999372415820075
8.385577270953868e-08,0.1999372428896387
8.386577270953868e-08,0.1999372441972839
8.387577270953868e-08,0.1999372455049443
8.388577270953868e-08,0.199937246812621
8.389577270953867e-08,0.1999372481203145
8.390577270953867e-08,0.1999372494280263
8.391577270953867e-08,0.1999372507357571
8.392577270953867e-08,0.1999372520435074
8.393577270953867e-08,0.1999372533512785
8.394577270953866e-08,0.1999372546590714
8.395577270953866e-08,0.1999372559668867
8.396577270953866e-08,0.1999372572747257
8.397577270953866e-08,0.1999372585825887
8.398577270953866e-08,0.1999372598904766
8.399577270953865e-08,0.1999372611983906
8.400577270953865e-08,0.1999372625063315
8.401577270953865e-08,0.1999372638143
8.402577270953865e-08,0.1999372651222967
8.403577270953865e-08,0.1999372664303224
8.404577270953865e-08,0.1999372677383778
8.405577270953864e-08,0.1999372690464639
8.406577270953864e-08,0.1999372703545814
8.407577270953864e-08,0.1999372716627307
8.408577270953864e-08,0.1999372729709127
8.409577270953864e-08,0.1999372742791282
8.410577270953863e-08,0.1999372755873777
8.411577270953863e-08,0.1999372768956618
8.412577270953863e-08,0.1999372782039812
8.413577270953863e-08,0.1999372795123369
8.414577270953863e-08,0.1999372808207289
8.415577270953862e-08,0.199937282129158
8.416577270953862e-08,0.199937283437625
8.417577270953862e-08,0.1999372847461303
8.418577270953862e-08,0.1999372860546745
8.419577270953862e-08,0.199937287363258
8.420577270953862e-08,0.1999372886718814
8.421577270953861e-08,0.1999372899805455
8.422577270953861e-08,0.1999372912892504
8.423577270953861e-08,0.1999372925979966
8.424577270953861e-08,0.1999372939067844
8.425577270953861e-08,0.1999372952156147
8.42657727095386e-08,0.1999372965244873
8.42757727095386e-08,0.1999372978334034
8.42857727095386e-08,0.199937299142363
8.42957727095386e-08,0.1999373004513666
8.43057727095386e-08,0.1999373017604142
8.431577270953859e-08,0.1999373030695063
8.432577270953859e-08,0.1999373043786432
8.433577270953859e-08,0.1999373056878254
8.434577270953859e-08,0.1999373069970531
8.435577270953859e-08,0.1999373083063266
8.436577270953858e-08,0.199937309615646
8.437577270953858e-08,0.199937310925012
8.438577270953858e-08,0.1999373122344246
